id,trial_num_in_block,UserInputF,offsetGainLinear,vibrationAgonistF,vibrationAntagonistF,targetDegreesAbs01NormalizedCentered,meanSpeed,movementDirectionF
A315,1,Faster,0,Off,Off,-0.25,42.898900099991,Extension
A315,2,Slower,2,On,On,0.375,32.19709058188341,Extension
A315,3,Faster,-1,Off,On,0.25,25.36286364606297,Extension
A315,4,Faster,1,Off,On,-0.125,26.21766428799688,Extension
A315,5,Slower,-2,On,Off,0.375,28.55336984581088,Extension
A315,6,Faster,2,Off,On,-0.375,26.138918881506335,Extension
A315,7,Slower,-1,On,On,-0.375,29.25693049941242,Extension
A315,8,Faster,-1,Off,On,0.5,34.149104315945856,Extension
A315,9,Slower,1,Off,Off,-0.5,38.62326678367615,Extension
A315,10,Faster,2,On,On,0.5,36.88516118667716,Extension
A315,11,Faster,-1,On,Off,0,39.86969398476592,Extension
A315,12,Slower,-1,On,Off,0.25,39.11397377516998,Extension
A315,13,Faster,0,Off,On,-0.375,37.87957879578916,Extension
A315,14,Slower,-2,Off,On,-0.125,44.0786930339751,Extension
A315,15,Slower,-1,Off,On,-0.375,46.09744402412651,Extension
A315,16,Faster,1,Off,On,0.5,53.20960989533684,Extension
A315,17,Slower,-2,Off,Off,0.125,39.45407610214168,Extension
A315,18,Slower,-2,Off,On,0.25,43.71505302378864,Extension
A315,19,Faster,-1,Off,Off,0.375,47.88288659793782,Extension
A315,20,Faster,0,On,Off,0.375,46.07773948560757,Extension
A315,21,Faster,2,On,Off,0,34.785026920195705,Extension
A315,22,Slower,0,On,On,-0.125,34.24286371100082,Extension
A315,23,Faster,1,Off,On,0,31.7080044698,Extension
A315,24,Slower,-2,Off,On,-0.25,39.389873417720445,Extension
A315,25,Faster,-2,On,On,0.125,40.58001948759178,Extension
A315,26,Faster,2,On,Off,0.125,31.760390875746143,Extension
A315,27,Faster,-2,On,Off,0.5,32.15570694087455,Extension
A315,28,Slower,0,On,On,-0.25,29.216295515167616,Extension
A315,29,Slower,-2,Off,Off,-0.375,37.48273111215442,Extension
A315,30,Faster,0,Off,Off,-0.375,50.673665907184855,Extension
A315,31,Faster,1,On,Off,0.375,45.68660222848872,Extension
A315,32,Slower,-1,On,On,0,38.26029818822301,Extension
A315,33,Faster,0,Off,On,0.25,43.48915997929007,Extension
A315,34,Slower,1,On,On,0,39.73265968432124,Extension
A315,35,Faster,1,Off,On,-0.5,38.53167654158616,Extension
A315,36,Slower,-2,On,Off,-0.375,43.22220223101576,Extension
A315,37,Slower,2,Off,Off,0.25,59.24370487588115,Extension
A315,38,Slower,1,Off,On,-0.375,41.974595109558074,Extension
A315,39,Faster,1,Off,Off,0.375,55.28777957860449,Extension
A315,40,Slower,-1,On,On,-0.5,53.481931757116854,Extension
A315,41,Slower,-1,On,Off,-0.5,45.22246896708712,Extension
A315,42,Faster,1,Off,Off,0.125,59.85996115710291,Extension
A315,43,Slower,0,On,Off,-0.5,42.14533798222994,Extension
A315,44,Slower,-2,Off,Off,0,55.6843854389713,Extension
A315,45,Slower,-1,Off,Off,0,50.92319033735801,Extension
A315,46,Faster,-1,On,Off,0.125,59.7516509221723,Extension
A315,47,Faster,1,On,On,0.5,52.88368634846924,Extension
A315,48,Slower,-2,On,On,-0.125,46.50055533828676,Extension
A315,49,Faster,-2,Off,Off,-0.5,47.741642294712626,Extension
A315,50,Faster,1,On,Off,-0.25,57.21662811615937,Extension
A315,51,Slower,0,Off,Off,0,55.653608746131184,Extension
A315,52,Faster,2,Off,On,0.375,51.39503224265802,Extension
A315,53,Slower,0,Off,On,-0.5,41.7190444069703,Extension
A315,54,Faster,2,Off,On,-0.5,48.14803366710625,Extension
A315,55,Faster,2,On,On,-0.375,55.546305854596,Extension
A315,56,Faster,2,Off,Off,-0.125,61.83726346434315,Extension
A315,57,Faster,1,On,On,-0.375,54.643411908974784,Extension
A315,58,Slower,-2,Off,Off,-0.125,56.65864445721144,Extension
A315,59,Faster,0,Off,On,0.375,57.13560151563041,Extension
A315,60,Slower,0,Off,On,0.125,58.24145975826604,Extension
A315,61,Faster,1,On,Off,-0.125,56.74138209506151,Extension
A315,62,Slower,1,On,Off,0.25,69.53823529411703,Extension
A315,63,Faster,2,On,On,-0.5,34.71183301946182,Extension
A315,64,Faster,2,Off,Off,0.5,83.2839309269725,Extension
A315,65,Slower,2,Off,Off,0.125,72.04341902313439,Extension
A315,66,Slower,-1,On,Off,0.5,73.89412347012639,Extension
A315,67,Slower,0,Off,Off,-0.5,46.57647720175224,Extension
A315,68,Slower,0,Off,On,-0.25,48.130604727309255,Extension
A315,69,Faster,2,On,On,0,58.7556734317326,Extension
A315,70,Slower,2,On,On,-0.25,47.0687034773939,Extension
A315,71,Faster,-2,Off,On,0.125,57.82133333333484,Extension
A315,72,Slower,1,Off,On,0.25,67.13624431036224,Extension
A315,73,Faster,2,On,Off,0.5,75.69684996158215,Extension
A315,74,Faster,0,On,On,0.125,69.88281953194846,Extension
A315,75,Faster,1,On,Off,0.125,71.61220817120484,Extension
A315,76,Faster,2,Off,On,0.5,67.24318270735121,Extension
A315,77,Slower,2,On,Off,-0.5,53.304257028107386,Extension
A315,78,Slower,2,On,On,0.125,64.35163187637421,Extension
A315,79,Slower,0,On,On,0,50.70921122287203,Extension
A315,80,Faster,1,Off,On,0.375,63.71047994000407,Extension
A315,81,Faster,2,On,Off,0.25,71.63746745562862,Extension
A315,82,Slower,1,Off,Off,0.5,83.42936218678409,Extension
A315,83,Slower,-2,Off,On,0.5,66.1615570672724,Extension
A315,84,Faster,-2,On,Off,0.125,78.6755111111131,Extension
A315,85,Faster,1,Off,On,-0.25,71.63995184592761,Extension
A315,86,Slower,-1,On,On,-0.125,78.69541490857806,Extension
A315,87,Slower,0,Off,Off,0.375,78.36128927410603,Extension
A315,88,Slower,-2,Off,On,0,79.23260340631481,Extension
A315,89,Slower,0,On,Off,0,81.83574285713755,Extension
A315,90,Faster,-1,On,On,-0.25,69.52134349030663,Extension
A315,91,Slower,-2,On,On,-0.375,63.36252645501929,Extension
A315,92,Faster,-2,On,Off,0.25,70.36494949495327,Extension
A315,93,Faster,0,On,On,-0.5,67.69473021582246,Extension
A315,94,Slower,-2,On,Off,-0.125,69.76799065420606,Extension
A315,95,Faster,0,Off,Off,0.25,76.35780182232963,Extension
A315,96,Slower,-1,On,On,0.5,74.62999090909707,Extension
A315,97,Faster,2,Off,On,-0.125,65.80213783403539,Extension
A315,98,Faster,1,Off,Off,-0.375,77.99937377691303,Extension
A315,99,Faster,0,Off,Off,-0.125,78.22023988006978,Extension
A315,100,Slower,1,Off,On,0.125,65.44674805770876,Extension
A315,101,Slower,0,Off,Off,0.5,87.05732283465584,Extension
A315,102,Faster,2,Off,Off,0.375,91.29613764045084,Extension
A315,103,Slower,0,On,Off,0.5,80.46020703934626,Extension
A315,104,Slower,-1,Off,Off,0.25,76.47729903537036,Extension
A315,105,Faster,2,On,Off,0.375,74.4484775086538,Extension
A315,106,Faster,0,Off,On,0.5,84.67526315789152,Extension
A315,107,Faster,2,Off,Off,0,63.31527093595081,Extension
A315,108,Slower,1,On,On,0.375,79.64311915887902,Extension
A315,109,Slower,-2,Off,On,-0.5,53.71959493671133,Extension
A315,110,Faster,2,Off,Off,-0.375,66.99532627865875,Extension
A315,111,Slower,0,On,Off,-0.25,63.381841397856746,Extension
A315,112,Slower,0,On,Off,0.125,58.49447985004646,Extension
A315,113,Faster,0,On,On,0.5,75.45434017595966,Extension
A315,114,Slower,-2,On,On,0.25,66.90624454148579,Extension
A315,115,Faster,2,Off,On,0,76.84092953521582,Extension
A315,116,Faster,2,On,On,-0.125,73.85772870662291,Extension
A315,117,Slower,2,On,Off,-0.375,78.03999999999478,Extension
A315,118,Slower,-2,On,Off,0,82.97045569620636,Extension
A315,119,Faster,2,Off,On,0.25,85.12123595505749,Extension
A315,120,Faster,2,Off,Off,-0.25,83.94306,Extension
A315,121,Slower,-2,On,On,0,73.54280089989608,Extension
A315,122,Faster,2,Off,On,-0.25,68.68718649519413,Extension
A315,123,Slower,-1,On,Off,0.375,86.5228796400551,Extension
A315,124,Slower,-1,On,Off,-0.25,71.79597142856676,Extension
A315,125,Faster,1,Off,Off,-0.25,75.95960884354189,Extension
A315,126,Slower,-2,On,Off,-0.25,59.663744444438414,Extension
A315,127,Faster,0,On,Off,-0.375,63.49161676645565,Extension
A315,128,Slower,-2,Off,Off,-0.25,76.45717142856647,Extension
A315,129,Faster,0,Off,On,-0.125,71.3285402455713,Extension
A315,130,Slower,1,Off,Off,0,82.08098950525766,Extension
A315,131,Faster,-1,Off,On,0.125,86.53554106909444,Extension
A315,132,Faster,1,On,Off,-0.5,72.08212678936123,Extension
A315,133,Slower,-2,On,On,0.375,90.23671052631236,Extension
A315,134,Slower,-1,On,Off,-0.375,75.84633898306136,Extension
A315,135,Slower,1,On,Off,0,85.94726698261725,Extension
A315,136,Slower,-1,Off,On,-0.125,67.69072904010828,Extension
A315,137,Slower,-1,Off,On,-0.5,55.97196629213569,Extension
A315,138,Faster,1,On,Off,-0.375,75.18018761727465,Extension
A315,139,Slower,-1,Off,Off,-0.375,66.46592920355123,Extension
A315,140,Faster,-1,Off,On,0.375,97.3259695817506,Extension
A315,141,Slower,0,Off,On,0,74.45784876140296,Extension
A315,142,Slower,-1,On,On,0.25,84.08389018691642,Extension
A315,143,Faster,0,On,On,-0.375,72.9380795847496,Extension
A315,144,Slower,-1,On,Off,-0.125,76.64249307479437,Extension
A315,145,Faster,1,Off,Off,0.25,90.3290285714227,Extension
A315,146,Slower,-1,On,On,0.375,85.20026666667958,Extension
A315,147,Slower,-1,Off,Off,-0.5,78.80009803921709,Extension
A315,148,Faster,0,On,On,0.25,73.8622722283158,Extension
A315,149,Slower,-1,Off,Off,0.125,83.14563046190617,Extension
A315,150,Faster,-1,Off,Off,-0.25,90.12978378377343,Extension
A315,151,Faster,2,On,Off,-0.125,91.38590998043638,Extension
A315,152,Slower,-2,Off,Off,0.25,99.93701044385426,Extension
A315,153,Faster,-1,On,On,0.125,82.13879161529769,Extension
A315,154,Slower,-2,On,Off,-0.5,73.02540587219963,Extension
A315,155,Faster,2,On,On,0.25,65.71291666666417,Extension
A315,156,Slower,-1,Off,On,0,79.52749674054212,Extension
A315,157,Slower,-1,Off,Off,-0.125,83.19170914543773,Extension
A315,158,Slower,-2,Off,Off,0.375,88.98726977250278,Extension
A315,159,Faster,0,On,Off,-0.125,82.95518927444604,Extension
A315,160,Faster,0,On,On,0.375,97.2918145161402,Extension
A315,161,Slower,-2,On,On,-0.25,72.50557795697542,Extension
A315,162,Faster,1,On,On,0.125,82.99410112359678,Extension
A315,163,Slower,0,Off,Off,0.125,86.29925207756472,Extension
A315,164,Faster,0,On,Off,0.25,102.05547945206638,Extension
A315,165,Slower,-2,Off,On,0.375,64.83144435674552,Extension
A315,166,Faster,1,On,Off,0.5,92.46264892268844,Extension
A315,167,Slower,-2,Off,Off,0.5,83.82435823754015,Extension
A315,168,Faster,-1,Off,On,-0.25,86.41566326527779,Extension
A315,169,Slower,2,Off,Off,-0.5,77.12352534562761,Extension
A315,170,Slower,-2,On,On,-0.5,75.27819787988479,Extension
A315,171,Faster,-2,Off,On,-0.375,77.47479099677574,Extension
A315,172,Faster,1,On,On,0.25,93.72638643069456,Extension
A315,173,Slower,-1,Off,Off,0.5,104.16046894803716,Extension
A315,174,Faster,1,On,On,-0.5,74.81690376568012,Extension
A315,175,Slower,-2,On,On,0.5,97.70534444445926,Extension
A315,176,Faster,1,On,On,-0.25,98.67122807019628,Extension
A315,177,Faster,1,Off,Off,-0.125,94.5923900573775,Extension
A315,178,Faster,2,On,Off,-0.25,71.49801358232241,Extension
A315,179,Faster,1,On,On,-0.125,82.77436666667921,Extension
A315,180,Slower,2,Off,On,0.125,85.39922256098224,Extension
A315,1,Faster,2,On,On,0.125,51.17518368846474,Extension
A315,2,Slower,-1,Off,Off,-0.5,50.58050880122966,Extension
A315,3,Slower,-2,On,On,0.125,56.17749024603883,Extension
A315,4,Faster,1,Off,Off,0.375,65.14640122511427,Extension
A315,5,Faster,1,On,On,-0.375,53.51767154558309,Extension
A315,6,Faster,2,Off,On,-0.5,53.383978788366115,Extension
A315,7,Slower,2,Off,On,-0.375,53.10984827198358,Extension
A315,8,Slower,0,On,Off,0,55.90349110112041,Extension
A315,9,Slower,0,Off,Off,0,56.42318869229904,Extension
A315,10,Faster,1,On,Off,0,64.02349390460012,Extension
A315,11,Faster,2,Off,On,0,62.42216682879256,Extension
A315,12,Faster,0,Off,Off,0.5,71.61566935708325,Extension
A315,13,Faster,2,Off,On,0.5,70.62336400817523,Extension
A315,14,Slower,-2,Off,On,0.125,68.57795085139462,Extension
A315,15,Faster,-2,On,Off,-0.5,68.49352402378322,Extension
A315,16,Faster,-1,On,On,0.5,83.76297167399727,Extension
A315,17,Faster,2,Off,Off,0,87.58897945322279,Extension
A315,18,Slower,2,On,On,0.25,41.07307639929079,Extension
A315,19,Slower,1,On,On,0.375,42.81273379935789,Extension
A315,20,Slower,2,On,On,-0.125,41.964729170415566,Extension
A315,21,Faster,1,On,On,-0.5,40.96511252164002,Extension
A315,22,Faster,2,Off,On,0.25,69.54387401938067,Extension
A315,23,Slower,1,On,Off,0.125,52.7484166966557,Extension
A315,24,Slower,1,Off,On,0.375,63.58915159944587,Extension
A315,25,Faster,2,On,Off,0,74.79991294253904,Extension
A315,26,Slower,1,Off,On,-0.375,45.22426554315684,Extension
A315,27,Slower,1,Off,Off,0.5,88.2898152649458,Extension
A315,28,Slower,0,On,On,0.125,81.3478884254429,Extension
A315,29,Faster,0,On,Off,-0.375,80.36769996172808,Extension
A315,30,Faster,1,Off,On,-0.5,83.86428063521156,Extension
A315,31,Slower,1,On,Off,-0.5,74.8704735376131,Extension
A315,32,Slower,-1,Off,On,0.5,94.65321259661005,Extension
A315,33,Faster,2,On,On,0.5,93.85517241379326,Extension
A315,34,Faster,2,On,Off,-0.125,76.69666284967535,Extension
A315,35,Slower,0,On,On,0,66.86336332826379,Extension
A315,36,Slower,-1,On,Off,0.5,91.56371819090984,Extension
A315,37,Slower,-2,On,On,0.25,75.62982698962271,Extension
A315,38,Slower,0,On,On,-0.25,80.83041263372844,Extension
A315,39,Faster,-1,Off,On,0,89.78587437334821,Extension
A315,40,Faster,-1,On,Off,0.125,94.74643825838233,Extension
A315,41,Slower,-2,On,On,-0.375,78.88446189074213,Extension
A315,42,Faster,0,On,On,-0.125,87.86189445645658,Extension
A315,43,Faster,0,On,Off,0.5,114.31648481272936,Extension
A315,44,Faster,2,Off,Off,-0.5,71.17653739017729,Extension
A315,45,Faster,-1,Off,On,-0.375,73.86716857610595,Extension
A315,46,Faster,1,On,On,0,88.35324824088218,Extension
A315,47,Slower,0,Off,On,-0.125,83.87630986820679,Extension
A315,48,Slower,-2,Off,Off,0.125,76.44319314979501,Extension
A315,49,Faster,2,On,Off,0.5,91.14711017060507,Extension
A315,50,Faster,1,Off,On,0.5,90.032831956601,Extension
A315,51,Slower,0,Off,On,0.125,64.16734250542687,Extension
A315,52,Faster,1,Off,On,-0.25,81.15812196437258,Extension
A315,53,Slower,-1,On,On,-0.5,72.3031845987796,Extension
A315,54,Faster,2,Off,On,-0.25,75.03395061728298,Extension
A315,55,Faster,0,On,Off,0.125,94.97321946011544,Extension
A315,56,Faster,0,Off,Off,-0.125,87.76618381618589,Extension
A315,57,Faster,1,On,Off,-0.375,72.08251798560633,Extension
A315,58,Faster,1,Off,On,0,87.99394633507083,Extension
A315,59,Slower,1,Off,On,0.25,85.6946908602249,Extension
A315,60,Slower,1,Off,Off,-0.5,62.058959435625304,Extension
A315,61,Slower,-1,Off,Off,-0.375,77.3795501730138,Extension
A315,62,Faster,2,On,Off,-0.375,77.97149284253057,Extension
A315,63,Slower,0,Off,Off,0.25,98.3626269956347,Extension
A315,64,Slower,-2,On,Off,0,79.32260024302634,Extension
A315,65,Faster,0,Off,On,0.375,98.40370572208109,Extension
A315,66,Slower,0,On,Off,-0.25,81.41741935484674,Extension
A315,67,Faster,2,On,Off,0.375,94.44763425256036,Extension
A315,68,Slower,-1,Off,On,0.25,79.3782777777898,Extension
A315,69,Slower,-2,Off,On,0,77.35539644970164,Extension
A315,70,Slower,-1,Off,On,-0.125,72.79904823991227,Extension
A315,71,Faster,-2,Off,Off,-0.25,87.89049099838114,Extension
A315,72,Faster,1,Off,On,-0.125,83.91015280136652,Extension
A315,73,Slower,-1,Off,Off,-0.125,84.7704420731773,Extension
A315,74,Faster,1,On,On,-0.125,81.29777777776715,Extension
A315,75,Faster,0,Off,On,0.5,107.58432132964288,Extension
A315,76,Slower,-2,Off,On,-0.25,81.86941984733166,Extension
A315,77,Slower,-2,Off,Off,0,82.28680608365151,Extension
A315,78,Faster,-1,On,On,0.125,82.55605493134294,Extension
A315,79,Slower,-2,On,On,-0.25,83.19271317829693,Extension
A315,80,Faster,2,Off,Off,0.125,57.98417364017321,Extension
A315,81,Slower,0,Off,On,-0.5,74.22816,Extension
A315,82,Slower,0,On,On,0.375,89.22324290997126,Extension
A315,83,Faster,-1,On,Off,-0.25,76.66512195119888,Extension
A315,84,Slower,-1,On,On,-0.375,75.57840266221544,Extension
A315,85,Slower,-2,On,Off,0.375,88.25825294748194,Extension
A315,86,Faster,0,Off,Off,-0.25,85.0563423423326,Extension
A315,87,Faster,2,On,Off,-0.5,75.7755730337187,Extension
A315,88,Slower,-2,On,Off,0.25,81.08665608466156,Extension
A315,89,Faster,2,Off,Off,0.25,76.19512040557791,Extension
A315,90,Faster,2,Off,Off,-0.125,72.16527131783148,Extension
A315,91,Slower,-2,Off,Off,0.5,79.75991818180829,Extension
A315,92,Faster,0,Off,On,0,74.6571577574916,Extension
A315,93,Slower,-2,Off,On,-0.5,65.0031097561026,Extension
A315,94,Slower,-2,On,On,0.5,84.1956405353689,Extension
A315,95,Slower,-2,Off,On,0.25,89.33866822429964,Extension
A315,96,Faster,-2,On,Off,-0.125,83.60153305203788,Extension
A315,97,Faster,1,Off,Off,0.125,79.81107629428624,Extension
A315,98,Slower,-2,On,Off,0.125,68.49180851063132,Extension
A315,99,Faster,0,On,Off,-0.5,73.22845098039346,Extension
A315,100,Faster,0,On,Off,0.375,98.25219346047024,Extension
A315,101,Faster,1,On,Off,0.5,82.89970420931627,Extension
A315,102,Faster,2,Off,Off,-0.25,86.95112474441089,Extension
A315,103,Slower,-1,On,Off,0.25,85.20342011834043,Extension
A315,104,Slower,-1,Off,Off,0.125,74.31169853767246,Extension
A315,105,Slower,-2,On,On,0.375,78.83115789473135,Extension
A315,106,Slower,-2,Off,Off,-0.125,69.17878362572952,Extension
A315,107,Slower,-2,On,Off,-0.375,56.983649289096086,Extension
A315,108,Faster,0,Off,Off,0.125,54.817372134038095,Extension
A315,109,Faster,1,On,On,0.5,85.03683411215007,Extension
A315,110,Slower,2,On,On,-0.5,70.09596234308664,Extension
A315,111,Slower,0,Off,On,-0.375,61.04956458635011,Extension
A315,112,Faster,-1,Off,Off,0,81.5917583892488,Extension
A315,113,Faster,-2,On,Off,-0.25,75.67879043600428,Extension
A315,114,Slower,-2,Off,On,-0.125,71.30605515587017,Extension
A315,115,Faster,2,Off,Off,-0.375,67.01623239436812,Extension
A315,116,Faster,2,On,Off,-0.25,52.68726591760754,Extension
A315,117,Slower,-1,Off,Off,0.375,86.77534831459698,Extension
A315,118,Slower,-2,On,On,0,66.54891615543023,Extension
A315,119,Faster,1,On,On,0.125,81.05359612725248,Extension
A315,120,Faster,0,On,On,0.25,86.64501282051586,Extension
A315,121,Slower,1,On,On,-0.25,52.10569428236835,Extension
A315,122,Slower,0,On,On,-0.375,50.43653254437707,Extension
A315,123,Faster,-1,Off,Off,0.25,87.14368613139862,Extension
A315,124,Faster,1,On,Off,-0.125,61.45915000000349,Extension
A315,125,Slower,-2,Off,Off,-0.5,66.20015503876157,Extension
A315,126,Faster,-1,Off,Off,0.5,73.76406840684889,Extension
A315,127,Faster,2,On,On,0.375,80.9367624999816,Extension
A315,128,Faster,1,Off,Off,0.25,78.41452527742085,Extension
A315,129,Slower,1,Off,Off,-0.25,67.98853435114788,Extension
A315,130,Faster,0,On,On,-0.5,65.29024691357941,Extension
A315,131,Slower,-2,Off,Off,0.375,94.38106113033864,Extension
A315,132,Slower,-2,On,On,-0.5,74.54238095237999,Extension
A315,133,Faster,2,Off,On,-0.125,76.51551554826852,Extension
A315,134,Faster,2,On,Off,0.25,85.63258571428015,Extension
A315,135,Faster,1,Off,Off,-0.125,69.60606188466824,Extension
A315,136,Slower,1,Off,Off,0,77.5122714285664,Extension
A315,137,Slower,1,Off,On,0.125,74.15391634981108,Extension
A315,138,Slower,-1,Off,On,-0.25,71.86027142856676,Extension
A315,139,Slower,0,On,Off,-0.125,46.28515873015814,Extension
A315,140,Faster,1,On,On,0.25,65.97586956520907,Extension
A315,141,Slower,-1,On,Off,0.375,82.28131691649095,Extension
A315,142,Faster,2,Off,Off,0.375,88.48884196186208,Extension
A315,143,Faster,2,Off,On,0.375,81.89019011406977,Extension
A315,144,Slower,-1,On,Off,0,68.69799775028922,Extension
A315,145,Slower,-1,On,Off,-0.375,49.67893523600122,Extension
A315,146,Faster,0,On,On,0.5,92.81279376498132,Extension
A315,147,Slower,-1,On,Off,-0.125,79.91689999999481,Extension
A315,148,Faster,-2,Off,Off,0.25,54.60653571428217,Extension
A315,149,Faster,-1,Off,On,0.125,90.86566166439944,Extension
A315,150,Slower,-1,On,Off,-0.5,77.67870841487778,Extension
A315,151,Faster,1,On,Off,-0.25,39.62494708994659,Extension
A315,152,Slower,1,Off,Off,-0.375,75.57612359549069,Extension
A315,153,Slower,2,On,On,-0.375,71.7394263862455,Extension
A315,154,Slower,-2,On,Off,0.5,93.87454448017225,Extension
A315,155,Slower,-1,On,On,-0.25,76.34626524390838,Extension
A315,156,Faster,2,On,Off,0.125,93.96998305082428,Extension
A315,157,Faster,1,On,Off,0.375,97.6219571428508,Extension
A315,158,Slower,-1,Off,Off,-0.25,82.2780555555448,Extension
A315,159,Faster,2,Off,On,0.125,84.7423511450417,Extension
A315,160,Slower,1,On,Off,0.25,89.04215189873258,Extension
A315,161,Faster,2,Off,Off,0.5,83.61785371704316,Extension
A315,162,Slower,0,Off,Off,-0.375,77.48928308822157,Extension
A315,163,Slower,-2,Off,On,0.5,83.82748325358268,Extension
A315,164,Faster,0,Off,Off,-0.5,74.88418,Extension
A315,165,Slower,0,Off,Off,0.375,95.38113756612678,Extension
A315,166,Faster,-2,Off,On,0.375,99.84491484186262,Extension
A315,167,Slower,-1,Off,On,-0.5,72.32508992805235,Extension
A315,168,Faster,0,On,Off,0.25,99.10373156343884,Extension
A315,169,Slower,-1,Off,On,0.375,93.91484811663584,Extension
A315,170,Slower,-1,On,On,0,90.11598820060544,Extension
A315,171,Faster,-1,On,On,-0.125,88.1757413249191,Extension
A315,172,Faster,0,Off,On,0.25,108.58292134830636,Extension
A315,173,Slower,-2,Off,On,-0.375,99.1505327868738,Extension
A315,174,Faster,2,On,On,-0.25,84.3417,Extension
A315,175,Faster,2,On,On,0,105.79140816326334,Extension
A315,176,Slower,-1,On,On,0.25,90.97610126582698,Extension
A315,177,Slower,-1,On,On,0.375,102.01341721852828,Extension
A315,178,Faster,0,Off,On,-0.25,84.06887125220351,Extension
A315,179,Slower,-2,On,On,-0.125,96.94852700489352,Extension
A315,180,Slower,-2,Off,Off,-0.375,86.24575539567725,Extension
B216,1,Slower,-1,On,On,-0.25,43.49506749740422,Extension
B216,2,Slower,0,Off,On,0.125,43.90735992066315,Extension
B216,3,Faster,-1,Off,Off,0,47.61722087473613,Extension
B216,4,Slower,-2,On,Off,0.375,40.94646035396505,Extension
B216,5,Faster,2,On,On,-0.5,44.890868806231026,Extension
B216,6,Faster,2,On,Off,0.375,47.88384889946387,Extension
B216,7,Slower,-1,On,On,0.5,48.49983420180049,Extension
B216,8,Slower,-2,On,Off,-0.25,51.838868471953994,Extension
B216,9,Slower,-1,On,Off,0.375,53.015680166148314,Extension
B216,10,Faster,-1,Off,Off,0.25,59.36988503832047,Extension
B216,11,Faster,0,On,Off,-0.375,53.718178363313875,Extension
B216,12,Faster,2,On,On,-0.375,44.04187025131469,Extension
B216,13,Slower,-1,On,Off,0.125,58.87257102146295,Extension
B216,14,Faster,1,On,On,-0.375,54.40209809264239,Extension
B216,15,Slower,1,Off,On,-0.5,45.753192598383606,Extension
B216,16,Slower,-2,Off,Off,0.5,59.728554873891774,Extension
B216,17,Faster,0,On,Off,-0.5,68.14909157643802,Extension
B216,18,Slower,-1,Off,On,0.125,66.03938818354617,Extension
B216,19,Faster,-2,Off,Off,-0.5,66.06846022639098,Extension
B216,20,Slower,-2,On,On,-0.125,67.65852214505327,Extension
B216,21,Faster,-1,On,On,-0.125,52.66621212121154,Extension
B216,22,Faster,0,On,On,0,69.32700960720064,Extension
B216,23,Faster,1,On,Off,-0.375,66.71567288474266,Extension
B216,24,Slower,-2,On,On,0,69.74034279593073,Extension
B216,25,Faster,1,On,Off,0.25,77.86479566716207,Extension
B216,26,Faster,1,On,Off,0.375,78.3253719294205,Extension
B216,27,Slower,-1,Off,On,-0.5,64.78555282555263,Extension
B216,28,Slower,-2,On,On,0.25,73.03661594410661,Extension
B216,29,Faster,-2,Off,Off,0.375,74.45701563068117,Extension
B216,30,Faster,2,Off,Off,-0.25,70.52394201933012,Extension
B216,31,Faster,0,Off,On,0.25,63.10358849433215,Extension
B216,32,Faster,0,Off,Off,0,73.59091142820525,Extension
B216,33,Faster,0,On,On,0.5,68.9242785892387,Extension
B216,34,Faster,1,On,On,-0.125,87.4264467184191,Extension
B216,35,Faster,1,On,Off,-0.5,64.75762805214146,Extension
B216,36,Slower,0,On,Off,0.125,73.77046638257396,Extension
B216,37,Slower,-1,Off,On,-0.375,66.40858153936854,Extension
B216,38,Faster,1,On,On,0.375,74.18127032299657,Extension
B216,39,Faster,0,On,Off,-0.125,68.54509318389358,Extension
B216,40,Slower,-2,Off,Off,-0.125,71.22650269945882,Extension
B216,41,Slower,-2,Off,On,0.5,70.36518316195385,Extension
B216,42,Faster,2,On,Off,-0.375,88.3517408346809,Extension
B216,43,Faster,0,Off,Off,0.25,73.63341011297607,Extension
B216,44,Faster,2,Off,Off,0.25,78.4500260620267,Extension
B216,45,Faster,2,Off,Off,-0.5,53.07305158283823,Extension
B216,46,Faster,1,Off,Off,-0.375,65.59022396599804,Extension
B216,47,Slower,-1,On,On,0,72.70362327534362,Extension
B216,48,Faster,0,On,Off,0.25,80.43750000000098,Extension
B216,49,Slower,-2,On,On,-0.375,69.88373712461888,Extension
B216,50,Faster,2,On,Off,0,83.71677028795858,Extension
B216,51,Slower,0,On,Off,-0.25,68.2688824383143,Extension
B216,52,Slower,-2,Off,Off,0.25,74.71611420749099,Extension
B216,53,Faster,0,Off,On,-0.5,77.06869120653882,Extension
B216,54,Slower,0,On,On,-0.25,71.79407192928848,Extension
B216,55,Slower,0,On,On,-0.5,67.91946743432482,Extension
B216,56,Slower,-1,Off,Off,-0.375,75.27758907759086,Extension
B216,57,Faster,1,On,Off,-0.25,74.84156947683739,Extension
B216,58,Slower,-2,Off,On,0,73.17824865107667,Extension
B216,59,Faster,2,On,On,0,81.1794001578571,Extension
B216,60,Faster,2,On,Off,0.125,79.46680468303805,Extension
B216,61,Slower,-1,Off,On,0.375,53.95159522136325,Extension
B216,62,Slower,-2,Off,On,-0.5,68.87846858638781,Extension
B216,63,Faster,-1,Off,Off,0.375,87.47196538374021,Extension
B216,64,Faster,2,Off,On,0.25,90.79518884892362,Extension
B216,65,Faster,1,Off,On,0.5,88.25746232376935,Extension
B216,66,Faster,0,On,Off,0,94.93027324224794,Extension
B216,67,Faster,2,On,On,0.5,87.68427521540868,Extension
